,Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
0,1608396,WHS3_41,COUNTRY,MDG,AFR,YEAR,Africa,,,2000,,,,,,,12,12.0,,,,2024-07-12T15:46:58.707+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1,1609236,WHS3_41,COUNTRY,MNG,WPR,YEAR,Western Pacific,,,1987,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
2,1609748,WHS3_41,COUNTRY,LBN,EMR,YEAR,Eastern Mediterranean,,,1998,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
3,1612500,WHS3_41,COUNTRY,PNG,WPR,YEAR,Western Pacific,,,1995,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
4,1613105,WHS3_41,COUNTRY,ATG,AMR,YEAR,Americas,,,1975,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
5,1613314,WHS3_41,COUNTRY,USA,AMR,YEAR,Americas,,,2001,,,,,,,1,1.0,,,,2024-07-12T15:46:58.707+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
6,1614301,WHS3_41,REGION,EUR,,YEAR,,,,2011,,,,,,,33,33.0,,,,2024-07-12T15:46:58.707+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7,1614465,WHS3_41,COUNTRY,YEM,EMR,YEAR,Eastern Mediterranean,,,1983,,,,,,,981,981.0,,,,2024-07-12T15:46:58.707+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
8,1614743,WHS3_41,GLOBAL,GLOBAL,,YEAR,,,,1987,,,,,,,27 754,27754.0,,,,2024-07-12T15:46:58.707+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
9,1011,WHS3_41,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,,,1986,,,,,,,630,630.0,,,,2024-07-12T15:46:58.707+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
10,3409,WHS3_41,COUNTRY,GMB,AFR,YEAR,Africa,,,2004,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
11,3696,WHS3_41,COUNTRY,MCO,EUR,YEAR,Europe,,,1974,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
12,5516,WHS3_41,COUNTRY,NZL,WPR,YEAR,Western Pacific,,,2014,,,,,,,2,2.0,,,,2024-07-12T15:46:58.707+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
13,5565,WHS3_41,COUNTRY,LVA,EUR,YEAR,Europe,,,2012,,,,,,,8,8.0,,,,2024-07-12T15:46:58.707+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
14,6140,WHS3_41,COUNTRY,SVN,EUR,YEAR,Europe,,,2013,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
15,7227,WHS3_41,COUNTRY,SEN,AFR,YEAR,Africa,,,1975,,,,,,,399,399.0,,,,2024-07-12T15:46:58.707+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
16,7772,WHS3_41,COUNTRY,SAU,EMR,YEAR,Eastern Mediterranean,,,1984,,,,,,,128,128.0,,,,2024-07-12T15:46:58.707+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
17,8040,WHS3_41,COUNTRY,SVN,EUR,YEAR,Europe,,,1993,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
18,8274,WHS3_41,COUNTRY,TKL,WPR,YEAR,Western Pacific,,,2018,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
19,8278,WHS3_41,COUNTRY,ETH,AFR,YEAR,Africa,,,1995,,,,,,,45,45.0,,,,2024-07-12T15:46:58.707+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
20,8956,WHS3_41,COUNTRY,TKL,WPR,YEAR,Western Pacific,,,1999,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
21,9526,WHS3_41,COUNTRY,CHE,EUR,YEAR,Europe,,,2022,,,,,,,86,86.0,,,,2024-07-12T15:46:58.707+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
22,9957,WHS3_41,COUNTRY,SYC,AFR,YEAR,Africa,,,2003,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
23,10233,WHS3_41,COUNTRY,CHL,AMR,YEAR,Americas,,,2000,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24,10256,WHS3_41,COUNTRY,SLB,WPR,YEAR,Western Pacific,,,2019,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
25,11806,WHS3_41,COUNTRY,CRI,AMR,YEAR,Americas,,,2017,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
26,12761,WHS3_41,COUNTRY,MEX,AMR,YEAR,Americas,,,1989,,,,,,,6,6.0,,,,2024-07-12T15:46:58.707+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
27,13495,WHS3_41,REGION,WPR,,YEAR,,,,2001,,,,,,,543,543.0,,,,2024-07-12T15:46:58.707+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
28,14927,WHS3_41,COUNTRY,MNP,WPR,YEAR,Western Pacific,,,1999,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
29,15484,WHS3_41,COUNTRY,LCA,AMR,YEAR,Americas,,,2018,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
30,16441,WHS3_41,COUNTRY,KAZ,EUR,YEAR,Europe,,,1991,,,,,,,30,30.0,,,,2024-07-12T15:46:58.707+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
31,16788,WHS3_41,COUNTRY,BEN,AFR,YEAR,Africa,,,1980,,,,,,,127,127.0,,,,2024-07-12T15:46:58.707+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
32,17036,WHS3_41,COUNTRY,PAN,AMR,YEAR,Americas,,,2001,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
33,17391,WHS3_41,COUNTRY,MRT,AFR,YEAR,Africa,,,2020,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
34,18003,WHS3_41,COUNTRY,CHN,WPR,YEAR,Western Pacific,,,1982,,,,,,,6502,6502.0,,,,2024-07-12T15:46:58.707+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
35,18361,WHS3_41,COUNTRY,CAN,AMR,YEAR,Americas,,,1975,,,,,,,103,103.0,,,,2024-07-12T15:46:58.707+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
36,18439,WHS3_41,COUNTRY,QAT,EMR,YEAR,Eastern Mediterranean,,,1997,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
37,20983,WHS3_41,COUNTRY,TUR,EUR,YEAR,Europe,,,2011,,,,,,,1,1.0,,,,2024-07-12T15:46:58.707+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
38,21621,WHS3_41,REGION,SEAR,,YEAR,,,,1992,,,,,,,9213,9213.0,,,,2024-07-12T15:46:58.707+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
39,22830,WHS3_41,COUNTRY,MAR,EMR,YEAR,Eastern Mediterranean,,,1985,,,,,,,11,11.0,,,,2024-07-12T15:46:58.707+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
40,23062,WHS3_41,REGION,EMR,,YEAR,,,,2023,,,,,,,502,502.0,,,,2024-07-12T15:46:58.707+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
41,23115,WHS3_41,COUNTRY,PHL,WPR,YEAR,Western Pacific,,,2020,,,,,,,75,75.0,,,,2024-07-12T15:46:58.707+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
42,23207,WHS3_41,COUNTRY,IRL,EUR,YEAR,Europe,,,2011,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
43,23528,WHS3_41,COUNTRY,CYP,EUR,YEAR,Europe,,,1987,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
44,23761,WHS3_41,COUNTRY,VEN,AMR,YEAR,Americas,,,2023,,,,,,,1,1.0,,,,2024-07-12T15:46:58.707+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
45,25121,WHS3_41,COUNTRY,URY,AMR,YEAR,Americas,,,2010,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
46,26536,WHS3_41,COUNTRY,ESP,EUR,YEAR,Europe,,,1979,,,,,,,17,17.0,,,,2024-07-12T15:46:58.707+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
47,26717,WHS3_41,COUNTRY,PRT,EUR,YEAR,Europe,,,2008,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
48,26943,WHS3_41,COUNTRY,HND,AMR,YEAR,Americas,,,2008,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
49,26961,WHS3_41,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,,,1990,,,,,,,10,10.0,,,,2024-07-12T15:46:58.707+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
50,27564,WHS3_41,COUNTRY,BIH,EUR,YEAR,Europe,,,1991,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
51,28039,WHS3_41,COUNTRY,VGB,AMR,YEAR,Americas,,,2017,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
52,28147,WHS3_41,COUNTRY,SRB,EUR,YEAR,Europe,,,1996,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
53,33038,WHS3_41,COUNTRY,ISR,EUR,YEAR,Europe,,,2020,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
54,33791,WHS3_41,COUNTRY,MLT,EUR,YEAR,Europe,,,1994,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
55,34439,WHS3_41,COUNTRY,VNM,WPR,YEAR,Western Pacific,,,1988,,,,,,,983,983.0,,,,2024-07-12T15:46:58.707+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
56,34718,WHS3_41,COUNTRY,CHE,EUR,YEAR,Europe,,,1999,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
57,34905,WHS3_41,COUNTRY,MYS,WPR,YEAR,Western Pacific,,,2003,,,,,,,11,11.0,,,,2024-07-12T15:46:58.707+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
58,38125,WHS3_41,COUNTRY,AGO,AFR,YEAR,Africa,,,1990,,,,,,,64,64.0,,,,2024-07-12T15:46:58.707+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
59,40248,WHS3_41,COUNTRY,HND,AMR,YEAR,Americas,,,2007,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
60,40927,WHS3_41,COUNTRY,URY,AMR,YEAR,Americas,,,2002,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
61,42590,WHS3_41,COUNTRY,CRI,AMR,YEAR,Americas,,,2022,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
62,43355,WHS3_41,COUNTRY,TZA,AFR,YEAR,Africa,,,2012,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
63,43473,WHS3_41,COUNTRY,JAM,AMR,YEAR,Americas,,,2002,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
64,43735,WHS3_41,COUNTRY,TON,WPR,YEAR,Western Pacific,,,1995,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
65,45479,WHS3_41,COUNTRY,ETH,AFR,YEAR,Africa,,,1985,,,,,,,99,99.0,,,,2024-07-12T15:46:58.707+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
66,45850,WHS3_41,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,,,1986,,,,,,,3179,3179.0,,,,2024-07-12T15:46:58.707+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
67,45933,WHS3_41,COUNTRY,USA,AMR,YEAR,Americas,,,1993,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
68,46345,WHS3_41,COUNTRY,GBR,EUR,YEAR,Europe,,,1983,,,,,,,4,4.0,,,,2024-07-12T15:46:58.707+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
69,47088,WHS3_41,WORLDBANKINCOMEGROUP,WB_HI,,YEAR,,,,1979,,,,,,,1104,1104.0,,,,2024-07-12T15:46:58.707+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
70,47231,WHS3_41,COUNTRY,NIC,AMR,YEAR,Americas,,,1988,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
71,47447,WHS3_41,COUNTRY,TON,WPR,YEAR,Western Pacific,,,1981,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
72,47632,WHS3_41,REGION,SEAR,,YEAR,,,,2007,,,,,,,4133,4133.0,,,,2024-07-12T15:46:58.707+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
73,48543,WHS3_41,COUNTRY,NIC,AMR,YEAR,Americas,,,1987,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
74,48856,WHS3_41,COUNTRY,ARM,EUR,YEAR,Europe,,,1998,,,,,,,5,5.0,,,,2024-07-12T15:46:58.707+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
75,49307,WHS3_41,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,,,2018,,,,,,,2,2.0,,,,2024-07-12T15:46:58.707+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
76,50263,WHS3_41,COUNTRY,FIN,EUR,YEAR,Europe,,,1982,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
77,50603,WHS3_41,COUNTRY,PRY,AMR,YEAR,Americas,,,2011,,,,,,,2,2.0,,,,2024-07-12T15:46:58.707+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
78,51620,WHS3_41,COUNTRY,MCO,EUR,YEAR,Europe,,,1994,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
79,51751,WHS3_41,REGION,EUR,,YEAR,,,,2007,,,,,,,228,228.0,,,,2024-07-12T15:46:58.707+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
80,52394,WHS3_41,COUNTRY,QAT,EMR,YEAR,Eastern Mediterranean,,,1998,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
81,54878,WHS3_41,COUNTRY,JAM,AMR,YEAR,Americas,,,2020,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
82,56506,WHS3_41,COUNTRY,IDN,SEAR,YEAR,South-East Asia,,,1980,,,,,,,3674,3674.0,,,,2024-07-12T15:46:58.707+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
83,57211,WHS3_41,COUNTRY,NLD,EUR,YEAR,Europe,,,1984,,,,,,,1,1.0,,,,2024-07-12T15:46:58.707+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
84,61858,WHS3_41,COUNTRY,THA,SEAR,YEAR,South-East Asia,,,1984,,,,,,,1021,1021.0,,,,2024-07-12T15:46:58.707+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
85,62594,WHS3_41,GLOBAL,GLOBAL,,YEAR,,,,2010,,,,,,,4603,4603.0,,,,2024-07-12T15:46:58.707+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
86,62774,WHS3_41,COUNTRY,GTM,AMR,YEAR,Americas,,,2010,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
87,64074,WHS3_41,COUNTRY,PRY,AMR,YEAR,Americas,,,1997,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
88,64965,WHS3_41,COUNTRY,MWI,AFR,YEAR,Africa,,,2008,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
89,67362,WHS3_41,COUNTRY,TUN,EMR,YEAR,Eastern Mediterranean,,,2017,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
90,68139,WHS3_41,COUNTRY,IND,SEAR,YEAR,South-East Asia,,,1993,,,,,,,7131,7131.0,,,,2024-07-12T15:46:58.707+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
91,68816,WHS3_41,COUNTRY,DMA,AMR,YEAR,Americas,,,2020,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
92,71566,WHS3_41,COUNTRY,FRA,EUR,YEAR,Europe,,,1979,,,,,,,8,8.0,,,,2024-07-12T15:46:58.707+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
93,72953,WHS3_41,COUNTRY,MYS,WPR,YEAR,Western Pacific,,,1984,,,,,,,17,17.0,,,,2024-07-12T15:46:58.707+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
94,73264,WHS3_41,COUNTRY,AND,EUR,YEAR,Europe,,,2014,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
95,73361,WHS3_41,COUNTRY,OMN,EMR,YEAR,Eastern Mediterranean,,,2018,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
96,73918,WHS3_41,REGION,EMR,,YEAR,,,,2005,,,,,,,251,251.0,,,,2024-07-12T15:46:58.707+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
97,75125,WHS3_41,COUNTRY,TUV,WPR,YEAR,Western Pacific,,,2002,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
98,76645,WHS3_41,COUNTRY,GUY,AMR,YEAR,Americas,,,2010,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
99,77409,WHS3_41,COUNTRY,MMR,SEAR,YEAR,South-East Asia,,,2023,,,,,,,90,90.0,,,,2024-07-12T15:46:58.707+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
100,77640,WHS3_41,REGION,EMR,,YEAR,,,,2018,,,,,,,3448,3448.0,,,,2024-07-12T15:46:58.707+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
101,78778,WHS3_41,COUNTRY,FSM,WPR,YEAR,Western Pacific,,,2017,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
102,78915,WHS3_41,COUNTRY,CMR,AFR,YEAR,Africa,,,1985,,,,,,,41,41.0,,,,2024-07-12T15:46:58.707+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
103,79495,WHS3_41,COUNTRY,LCA,AMR,YEAR,Americas,,,2015,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
104,80253,WHS3_41,WORLDBANKINCOMEGROUP,WB_HI,,YEAR,,,,1975,,,,,,,2499,2499.0,,,,2024-07-12T15:46:58.707+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
105,81148,WHS3_41,COUNTRY,ISR,EUR,YEAR,Europe,,,1979,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
106,81345,WHS3_41,COUNTRY,CUB,AMR,YEAR,Americas,,,2007,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
107,82116,WHS3_41,COUNTRY,GIN,AFR,YEAR,Africa,,,2002,,,,,,,114,114.0,,,,2024-07-12T15:46:58.707+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
108,82292,WHS3_41,COUNTRY,ESP,EUR,YEAR,Europe,,,1982,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
109,85440,WHS3_41,COUNTRY,CAF,AFR,YEAR,Africa,,,1987,,,,,,,6,6.0,,,,2024-07-12T15:46:58.707+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
110,87151,WHS3_41,COUNTRY,COL,AMR,YEAR,Americas,,,1995,,,,,,,12,12.0,,,,2024-07-12T15:46:58.707+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
111,87880,WHS3_41,COUNTRY,FIN,EUR,YEAR,Europe,,,2008,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
112,88452,WHS3_41,COUNTRY,BHS,AMR,YEAR,Americas,,,1987,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
113,88622,WHS3_41,COUNTRY,GTM,AMR,YEAR,Americas,,,2004,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
114,88782,WHS3_41,WORLDBANKINCOMEGROUP,WB_LMI,,YEAR,,,,1981,,,,,,,48 814,48814.0,,,,2024-07-12T15:46:58.707+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
115,89729,WHS3_41,COUNTRY,SGP,WPR,YEAR,Western Pacific,,,1977,,,,,,,1,1.0,,,,2024-07-12T15:46:58.707+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
116,90109,WHS3_41,REGION,EMR,,YEAR,,,,1990,,,,,,,3604,3604.0,,,,2024-07-12T15:46:58.707+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
117,90603,WHS3_41,COUNTRY,GUM,WPR,YEAR,Western Pacific,,,2009,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
118,91209,WHS3_41,COUNTRY,TGO,AFR,YEAR,Africa,,,2018,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
119,91709,WHS3_41,COUNTRY,NRU,WPR,YEAR,Western Pacific,,,1988,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
120,93627,WHS3_41,COUNTRY,POL,EUR,YEAR,Europe,,,2000,,,,,,,1,1.0,,,,2024-07-12T15:46:58.707+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
121,94654,WHS3_41,COUNTRY,MAC,,YEAR,,,,2016,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
