,Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
0,1608704,WHS3_49,COUNTRY,MEX,YEAR,AMR,Americas,,2011,,,,,,,,0,0.0,,,,2019-09-11T08:28:45+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1,1608769,WHS3_49,COUNTRY,CHN,YEAR,WPR,Western Pacific,,1988,,,,,,,,667,667.0,,,,2019-09-11T08:27:55+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
2,1611440,WHS3_49,COUNTRY,GRC,YEAR,EUR,Europe,,2007,,,,,,,,0,0.0,,,,2019-09-11T08:28:16+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
3,1612394,WHS3_49,COUNTRY,CPV,YEAR,AFR,Africa,,2015,,,,,,,,0,0.0,,,,2019-09-11T08:27:50+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4,1613615,WHS3_49,COUNTRY,CHN,YEAR,WPR,Western Pacific,,2000,,,,,,,,0,0.0,,,,2019-09-11T08:27:55+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5,1614003,WHS3_49,COUNTRY,MRT,YEAR,AFR,Africa,,1996,,,,,,,,0,0.0,,,,2019-09-11T08:28:43+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
6,7638,WHS3_49,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,,1985,,,,,,,,7,7.0,,,,2019-09-11T08:29:33+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
7,8421,WHS3_49,COUNTRY,NIC,YEAR,AMR,Americas,,1997,,,,,,,,0,0.0,,,,2019-09-11T08:28:53+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
8,14151,WHS3_49,COUNTRY,CIV,YEAR,AFR,Africa,,2003,,,,,,,,1,1.0,,,,2019-09-11T08:27:59+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
9,19229,WHS3_49,COUNTRY,ARG,YEAR,AMR,Americas,,2006,,,,,,,,0,0.0,,,,2019-09-11T08:27:36+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
10,21144,WHS3_49,COUNTRY,VCT,YEAR,AMR,Americas,,1987,,,,,,,,0,0.0,,,,2019-09-11T08:29:11+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
11,22324,WHS3_49,COUNTRY,MEX,YEAR,AMR,Americas,,2014,,,,,,,,0,0.0,,,,2019-09-11T08:28:45+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
12,23286,WHS3_49,COUNTRY,NOR,YEAR,EUR,Europe,,2015,,,,,,,,0,0.0,,,,2019-09-11T08:28:57+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
13,27728,WHS3_49,COUNTRY,BWA,YEAR,AFR,Africa,,1986,,,,,,,,2,2.0,,,,2019-09-11T08:27:46+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
14,29305,WHS3_49,COUNTRY,FIN,YEAR,EUR,Europe,,2015,,,,,,,,0,0.0,,,,2019-09-11T08:28:11+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
15,30043,WHS3_49,COUNTRY,MLT,YEAR,EUR,Europe,,1994,,,,,,,,0,0.0,,,,2019-09-11T08:28:42+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
16,30836,WHS3_49,REGION,EUR,YEAR,,,,1992,,,,,,,,176,176.0,,,,2019-09-11T08:29:43+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
17,34086,WHS3_49,COUNTRY,TZA,YEAR,AFR,Africa,,1983,,,,,,,,101,101.0,,,,2019-09-11T08:29:35+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
18,34275,WHS3_49,COUNTRY,STP,YEAR,AFR,Africa,,2009,,,,,,,,0,0.0,,,,2019-09-11T08:29:12+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
19,36177,WHS3_49,COUNTRY,KWT,YEAR,EMR,Eastern Mediterranean,,1991,,,,,,,,0,0.0,,,,2019-09-11T08:28:32+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
20,36253,WHS3_49,REGION,AMR,YEAR,,,,1983,,,,,,,,1073,1073.0,,,,2019-09-11T08:29:42+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
21,42819,WHS3_49,COUNTRY,KEN,YEAR,AFR,Africa,,1998,,,,,,,,109,109.0,,,,2019-09-11T08:28:31+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
22,42970,WHS3_49,COUNTRY,TJK,YEAR,EUR,Europe,,1996,,,,,,,,0,0.0,,,,2019-09-11T08:29:26+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
23,43524,WHS3_49,COUNTRY,TZA,YEAR,AFR,Africa,,2009,,,,,,,,0,0.0,,,,2019-09-11T08:29:34+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
24,23488,WHS3_49,COUNTRY,HND,YEAR,AMR,Americas,,1990,,,,,,,,0,0.0,,,,2019-09-11T08:28:21+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
25,47010,WHS3_49,COUNTRY,USA,YEAR,AMR,Americas,,2014,,,,,,,,0,0.0,,,,2019-09-11T08:29:35+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
26,47665,WHS3_49,COUNTRY,KHM,YEAR,WPR,Western Pacific,,1990,,,,,,,,63,63.0,,,,2019-09-11T08:27:51+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
27,21212,WHS3_49,COUNTRY,BLR,YEAR,EUR,Europe,,2012,,,,,,,,0,0.0,,,,2019-09-11T08:27:41+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
28,54685,WHS3_49,COUNTRY,COG,YEAR,AFR,Africa,,2015,,,,,,,,0,0.0,,,,2019-09-11T08:27:57+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
29,20001,WHS3_49,COUNTRY,MYS,YEAR,WPR,Western Pacific,,2000,,,,,,,,0,0.0,,,,2019-09-11T08:28:39+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
30,57320,WHS3_49,COUNTRY,CHE,YEAR,EUR,Europe,,1992,,,,,,,,0,0.0,,,,2019-09-11T08:29:25+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
31,60615,WHS3_49,COUNTRY,BGD,YEAR,SEAR,South-East Asia,,1987,,,,,,,,102,102.0,,,,2019-09-11T08:27:40+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
32,60760,WHS3_49,REGION,WPR,YEAR,,,,1981,,,,,,,,11144,11144.0,,,,2019-09-11T08:29:44+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
33,61444,WHS3_49,COUNTRY,MDV,YEAR,SEAR,South-East Asia,,1990,,,,,,,,0,0.0,,,,2019-09-11T08:28:41+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
34,61640,WHS3_49,COUNTRY,MLT,YEAR,EUR,Europe,,1998,,,,,,,,0,0.0,,,,2019-09-11T08:28:42+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
35,62248,WHS3_49,GLOBAL,GLOBAL,YEAR,,,,2002,,,,,,,,1922,1922.0,,,,2019-09-11T08:29:44+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
36,19552,WHS3_49,COUNTRY,LTU,YEAR,EUR,Europe,,2018,,,,,,,,0,0.0,,,,2019-09-11T08:28:37+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
37,63554,WHS3_49,COUNTRY,CHE,YEAR,EUR,Europe,,2015,,,,,,,,0,0.0,,,,2019-09-11T08:29:24+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
38,64232,WHS3_49,COUNTRY,ISL,YEAR,EUR,Europe,,2007,,,,,,,,0,0.0,,,,2019-09-11T08:28:22+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
39,65006,WHS3_49,COUNTRY,PER,YEAR,AMR,Americas,,2013,,,,,,,,0,0.0,,,,2019-09-11T08:29:02+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
40,65009,WHS3_49,COUNTRY,MEX,YEAR,AMR,Americas,,2016,,,,,,,,0,0.0,,,,2019-09-11T08:28:45+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
41,68400,WHS3_49,COUNTRY,MOZ,YEAR,AFR,Africa,,1991,,,,,,,,3,3.0,,,,2019-09-11T08:28:48+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
42,69300,WHS3_49,COUNTRY,COK,YEAR,WPR,Western Pacific,,1999,,,,,,,,0,0.0,,,,2019-09-11T08:27:58+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
43,15516,WHS3_49,COUNTRY,DOM,YEAR,AMR,Americas,,2006,,,,,,,,0,0.0,,,,2019-09-11T08:28:05+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
44,71052,WHS3_49,COUNTRY,LUX,YEAR,EUR,Europe,,1995,,,,,,,,0,0.0,,,,2019-09-11T08:28:38+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
45,15505,WHS3_49,COUNTRY,DZA,YEAR,AFR,Africa,,1992,,,,,,,,1,1.0,,,,2019-09-11T08:27:34+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
46,74512,WHS3_49,COUNTRY,AUT,YEAR,EUR,Europe,,1993,,,,,,,,0,0.0,,,,2019-09-11T08:27:38+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
47,14892,WHS3_49,COUNTRY,CZE,YEAR,EUR,Europe,,2007,,,,,,,,0,0.0,,,,2019-09-11T08:28:02+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
48,14489,WHS3_49,COUNTRY,ARM,YEAR,EUR,Europe,,2017,,,,,,,,0,0.0,,,,2019-09-11T08:27:36+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
49,14360,WHS3_49,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,,2011,,,,,,,,9,9.0,,,,2019-09-11T08:29:39+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
50,14263,WHS3_49,COUNTRY,BRA,YEAR,AMR,Americas,,1983,,,,,,,,45,45.0,,,,2019-09-11T08:27:47+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
51,7846,WHS3_49,REGION,AFR,YEAR,,,,1992,,,,,,,,1555,1555.0,,,,2019-09-11T08:29:41+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
52,82281,WHS3_49,COUNTRY,VUT,YEAR,WPR,Western Pacific,,1982,,,,,,,,2,2.0,,,,2019-09-11T08:29:37+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
53,82758,WHS3_49,COUNTRY,BRB,YEAR,AMR,Americas,,2001,,,,,,,,0,0.0,,,,2019-09-11T08:27:41+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
54,3823,WHS3_49,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,,2011,,,,,,,,0,0.0,,,,2019-09-11T08:28:29+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
55,87659,WHS3_49,COUNTRY,CUB,YEAR,AMR,Americas,,1981,,,,,,,,0,0.0,,,,2019-09-11T08:28:01+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
56,88036,WHS3_49,COUNTRY,KAZ,YEAR,EUR,Europe,,2012,,,,,,,,0,0.0,,,,2019-09-11T08:28:30+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
57,88365,WHS3_49,COUNTRY,CRI,YEAR,AMR,Americas,,2006,,,,,,,,0,0.0,,,,2019-09-11T08:27:58+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
58,89523,WHS3_49,COUNTRY,BLR,YEAR,EUR,Europe,,1993,,,,,,,,1,1.0,,,,2019-09-11T08:27:42+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
59,3100,WHS3_49,COUNTRY,UKR,YEAR,EUR,Europe,,2001,,,,,,,,0,0.0,,,,2019-09-11T08:29:33+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
60,89791,WHS3_49,COUNTRY,JPN,YEAR,WPR,Western Pacific,,2016,,,,,,,,0,0.0,,,,2019-09-11T08:28:29+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
61,1748,WHS3_49,COUNTRY,MDV,YEAR,SEAR,South-East Asia,,2003,,,,,,,,0,0.0,,,,2019-09-11T08:28:41+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
62,99352,WHS3_49,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,,2006,,,,,,,,31,31.0,,,,2019-09-11T08:27:32+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
63,99425,WHS3_49,COUNTRY,KHM,YEAR,WPR,Western Pacific,,2012,,,,,,,,0,0.0,,,,2019-09-11T08:27:51+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
64,99617,WHS3_49,COUNTRY,TGO,YEAR,AFR,Africa,,2012,,,,,,,,0,0.0,,,,2019-09-11T08:29:27+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
65,1257,WHS3_49,COUNTRY,AUT,YEAR,EUR,Europe,,1999,,,,,,,,0,0.0,,,,2019-09-11T08:27:38+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
66,101933,WHS3_49,COUNTRY,DZA,YEAR,AFR,Africa,,2006,,,,,,,,0,0.0,,,,2019-09-11T08:27:33+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
67,1610350,WHS3_49,COUNTRY,IDN,YEAR,SEAR,South-East Asia,,2000,,,,,,,,35,35.0,,,,2019-09-11T08:28:24+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
68,103558,WHS3_49,COUNTRY,CIV,YEAR,AFR,Africa,,2002,,,,,,,,0,0.0,,,,2019-09-11T08:27:59+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
69,104073,WHS3_49,COUNTRY,HUN,YEAR,EUR,Europe,,1986,,,,,,,,0,0.0,,,,2019-09-11T08:28:22+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
70,106246,WHS3_49,COUNTRY,GNB,YEAR,AFR,Africa,,1995,,,,,,,,0,0.0,,,,2019-09-11T08:28:19+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
71,1608917,WHS3_49,COUNTRY,BEN,YEAR,AFR,Africa,,2003,,,,,,,,2,2.0,,,,2019-09-11T08:27:43+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
72,108489,WHS3_49,COUNTRY,COK,YEAR,WPR,Western Pacific,,1980,,,,,,,,0,0.0,,,,2019-09-11T08:27:58+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
73,110964,WHS3_49,COUNTRY,PHL,YEAR,WPR,Western Pacific,,1997,,,,,,,,0,0.0,,,,2019-09-11T08:29:03+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
74,46877,WHS3_49,COUNTRY,TGO,YEAR,AFR,Africa,,1987,,,,,,,,87,87.0,,,,2019-09-11T08:29:28+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
75,111351,WHS3_49,COUNTRY,UGA,YEAR,AFR,Africa,,2012,,,,,,,,0,0.0,,,,2019-09-11T08:29:31+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
76,43684,WHS3_49,COUNTRY,MYS,YEAR,WPR,Western Pacific,,1999,,,,,,,,0,0.0,,,,2019-09-11T08:28:40+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
77,112466,WHS3_49,COUNTRY,MUS,YEAR,AFR,Africa,,1984,,,,,,,,0,0.0,,,,2019-09-11T08:28:44+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
78,112578,WHS3_49,COUNTRY,CAF,YEAR,AFR,Africa,,2004,,,,,,,,30,30.0,,,,2019-09-11T08:27:53+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
79,43563,WHS3_49,COUNTRY,BOL,YEAR,AMR,Americas,,1980,,,,,,,,48,48.0,,,,2019-09-11T08:27:45+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
80,29185,WHS3_49,COUNTRY,MHL,YEAR,WPR,Western Pacific,,1984,,,,,,,,0,0.0,,,,2019-09-11T08:28:43+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
81,29012,WHS3_49,COUNTRY,BRB,YEAR,AMR,Americas,,2002,,,,,,,,0,0.0,,,,2019-09-11T08:27:41+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
82,28862,WHS3_49,COUNTRY,KOR,YEAR,WPR,Western Pacific,,2017,,,,,,,,0,0.0,,,,2019-09-11T08:29:06+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
83,28149,WHS3_49,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,,1984,,,,,,,,223,223.0,,,,2019-09-11T08:28:25+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
84,117436,WHS3_49,COUNTRY,LKA,YEAR,SEAR,South-East Asia,,1996,,,,,,,,0,0.0,,,,2019-09-11T08:29:22+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
85,117514,WHS3_49,COUNTRY,TUV,YEAR,WPR,Western Pacific,,1987,,,,,,,,0,0.0,,,,2019-09-11T08:29:31+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
86,26555,WHS3_49,COUNTRY,GEO,YEAR,EUR,Europe,,2014,,,,,,,,0,0.0,,,,2019-09-11T08:28:14+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
87,118434,WHS3_49,COUNTRY,COD,YEAR,AFR,Africa,,1998,,,,,,,,10,10.0,,,,2019-09-11T08:28:03+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
88,119061,WHS3_49,COUNTRY,STP,YEAR,AFR,Africa,,2001,,,,,,,,0,0.0,,,,2019-09-11T08:29:12+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
89,120021,WHS3_49,COUNTRY,MCO,YEAR,EUR,Europe,,1999,,,,,,,,0,0.0,,,,2019-09-11T08:28:46+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
90,123294,WHS3_49,COUNTRY,SRB,YEAR,EUR,Europe,,1999,,,,,,,,0,0.0,,,,2019-09-11T08:29:15+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
91,123370,WHS3_49,COUNTRY,MMR,YEAR,SEAR,South-East Asia,,1980,,,,,,,,244,244.0,,,,2019-09-11T08:28:49+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
92,124736,WHS3_49,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,,1986,,,,,,,,12,12.0,,,,2019-09-11T08:29:13+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
93,129803,WHS3_49,COUNTRY,BHS,YEAR,AMR,Americas,,1986,,,,,,,,0,0.0,,,,2019-09-11T08:27:39+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
94,131471,WHS3_49,COUNTRY,NIC,YEAR,AMR,Americas,,1998,,,,,,,,0,0.0,,,,2019-09-11T08:28:53+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
95,133561,WHS3_49,COUNTRY,CPV,YEAR,AFR,Africa,,1990,,,,,,,,0,0.0,,,,2019-09-11T08:27:51+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
96,136039,WHS3_49,COUNTRY,MAR,YEAR,EMR,Eastern Mediterranean,,2007,,,,,,,,0,0.0,,,,2019-09-11T08:28:47+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
97,136066,WHS3_49,COUNTRY,COL,YEAR,AMR,Americas,,1990,,,,,,,,4,4.0,,,,2019-09-11T08:27:56+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
98,140174,WHS3_49,COUNTRY,BEL,YEAR,EUR,Europe,,2011,,,,,,,,0,0.0,,,,2019-09-11T08:27:42+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
99,49461,WHS3_49,COUNTRY,GHA,YEAR,AFR,Africa,,2016,,,,,,,,0,0.0,,,,2019-09-11T08:28:15+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
100,143636,WHS3_49,COUNTRY,MMR,YEAR,SEAR,South-East Asia,,1990,,,,,,,,47,47.0,,,,2019-09-11T08:28:49+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
101,54808,WHS3_49,COUNTRY,BFA,YEAR,AFR,Africa,,1994,,,,,,,,5,5.0,,,,2019-09-11T08:27:49+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
102,145981,WHS3_49,COUNTRY,GNQ,YEAR,AFR,Africa,,1999,,,,,,,,1,1.0,,,,2019-09-11T08:28:08+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
103,149601,WHS3_49,COUNTRY,SLV,YEAR,AMR,Americas,,2000,,,,,,,,0,0.0,,,,2019-09-11T08:28:08+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
104,62614,WHS3_49,COUNTRY,SGP,YEAR,WPR,Western Pacific,,2006,,,,,,,,0,0.0,,,,2019-09-11T08:29:16+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
105,153097,WHS3_49,COUNTRY,ITA,YEAR,EUR,Europe,,1982,,,,,,,,3,3.0,,,,2019-09-11T08:28:28+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
106,69709,WHS3_49,COUNTRY,KOR,YEAR,WPR,Western Pacific,,2000,,,,,,,,0,0.0,,,,2019-09-11T08:29:06+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
107,72081,WHS3_49,COUNTRY,PAN,YEAR,AMR,Americas,,1999,,,,,,,,0,0.0,,,,2019-09-11T08:29:00+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
108,75473,WHS3_49,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,,1999,,,,,,,,1,1.0,,,,2019-09-11T08:28:04+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
109,76281,WHS3_49,COUNTRY,PRK,YEAR,SEAR,South-East Asia,,2013,,,,,,,,0,0.0,,,,2019-09-11T08:28:02+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
110,76680,WHS3_49,COUNTRY,CAN,YEAR,AMR,Americas,,2017,,,,,,,,0,0.0,,,,2019-09-11T08:27:52+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
111,159949,WHS3_49,COUNTRY,CHN,YEAR,WPR,Western Pacific,,1997,,,,,,,,0,0.0,,,,2019-09-11T08:27:55+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
112,162948,WHS3_49,COUNTRY,TUN,YEAR,EMR,Eastern Mediterranean,,1985,,,,,,,,19,19.0,,,,2019-09-11T08:29:29+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
113,78083,WHS3_49,COUNTRY,NLD,YEAR,EUR,Europe,,2010,,,,,,,,0,0.0,,,,2019-09-11T08:28:51+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
114,81284,WHS3_49,COUNTRY,SGP,YEAR,WPR,Western Pacific,,1980,,,,,,,,1,1.0,,,,2019-09-11T08:29:17+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
115,84683,WHS3_49,COUNTRY,BRA,YEAR,AMR,Americas,,1997,,,,,,,,0,0.0,,,,2019-09-11T08:27:47+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
116,112151,WHS3_49,COUNTRY,IDN,YEAR,SEAR,South-East Asia,,2001,,,,,,,,0,0.0,,,,2019-09-11T08:28:24+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
117,167209,WHS3_49,COUNTRY,CRI,YEAR,AMR,Americas,,1995,,,,,,,,0,0.0,,,,2019-09-11T08:27:59+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
118,113245,WHS3_49,COUNTRY,GRC,YEAR,EUR,Europe,,2009,,,,,,,,0,0.0,,,,2019-09-11T08:28:16+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
119,115326,WHS3_49,COUNTRY,ECU,YEAR,AMR,Americas,,1996,,,,,,,,0,0.0,,,,2019-09-11T08:28:06+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
120,173880,WHS3_49,COUNTRY,SVN,YEAR,EUR,Europe,,2015,,,,,,,,0,0.0,,,,2019-09-11T08:29:18+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
121,177739,WHS3_49,COUNTRY,VCT,YEAR,AMR,Americas,,1985,,,,,,,,0,0.0,,,,2019-09-11T08:29:11+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
122,180882,WHS3_49,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,,2002,,,,,,,,0,0.0,,,,2019-09-11T08:28:24+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
123,181162,WHS3_49,COUNTRY,TUR,YEAR,EUR,Europe,,2009,,,,,,,,0,0.0,,,,2019-09-11T08:29:30+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
