,Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
0,1608847,WHS3_45,COUNTRY,WSM,YEAR,WPR,Western Pacific,,,2018,,,,,,,5,5.0,,,,2019-10-07T13:37:51+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1,1609479,WHS3_45,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,,,2010,,,,,,,680,680.0,,,,2019-10-11T14:09:17+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2,1610741,WHS3_45,COUNTRY,PAN,YEAR,AMR,Americas,,,2013,,,,,,,3,3.0,,,,2019-10-11T14:15:13+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
3,3446,WHS3_45,COUNTRY,HUN,YEAR,EUR,Europe,,,2011,,,,,,,No data,,,,,2019-10-11T14:09:19+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4,8096,WHS3_45,COUNTRY,RWA,YEAR,AFR,Africa,,,2005,,,,,,,61,61.0,,,,2019-10-11T14:15:03+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
5,9264,WHS3_45,COUNTRY,VNM,YEAR,WPR,Western Pacific,,,2012,,,,,,,296,296.0,,,,2019-10-11T14:09:09+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
6,10067,WHS3_45,COUNTRY,SVN,YEAR,EUR,Europe,,,2007,,,,,,,0,0.0,,,,2019-10-11T14:09:24+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
7,16759,WHS3_45,COUNTRY,TTO,YEAR,AMR,Americas,,,2005,,,,,,,31,31.0,,,,2019-10-11T14:09:11+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
8,17329,WHS3_45,COUNTRY,SVN,YEAR,EUR,Europe,,,2005,,,,,,,No data,,,,,2019-10-11T14:15:04+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
9,18141,WHS3_45,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,,,2020,,,,,,,2,2.0,,,,2021-09-13T09:45:18+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
10,18229,WHS3_45,COUNTRY,THA,YEAR,SEAR,South-East Asia,,,2011,,,,,,,280,280.0,,,,2019-10-11T14:09:07+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
11,18684,WHS3_45,COUNTRY,AUS,YEAR,WPR,Western Pacific,,,2015,,,,,,,13,13.0,,,,2019-10-11T13:32:18+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
12,20806,WHS3_45,COUNTRY,LSO,YEAR,AFR,Africa,,,2007,,,,,,,4,4.0,,,,2019-10-11T14:14:59+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
13,22134,WHS3_45,COUNTRY,BDI,YEAR,AFR,Africa,,,2005,,,,,,,293,293.0,,,,2019-10-11T14:09:11+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
14,23151,WHS3_45,COUNTRY,KGZ,YEAR,EUR,Europe,,,2020,,,,,,,0,0.0,,,,2021-09-13T09:45:17+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
15,26793,WHS3_45,COUNTRY,PRY,YEAR,AMR,Americas,,,2014,,,,,,,378,378.0,,,,2019-10-11T13:32:14+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
16,32138,WHS3_45,COUNTRY,GEO,YEAR,EUR,Europe,,,2018,,,,,,,0,0.0,,,,2019-10-07T13:37:50+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
17,33834,WHS3_45,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,,,2012,,,,,,,0,0.0,,,,2019-10-11T14:09:19+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
18,36731,WHS3_45,COUNTRY,SUR,YEAR,AMR,Americas,,,2005,,,,,,,42,42.0,,,,2019-10-11T14:15:03+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
19,39179,WHS3_45,COUNTRY,SVK,YEAR,EUR,Europe,,,2018,,,,,,,No data,,,,,2019-10-07T13:37:54+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
20,39984,WHS3_45,COUNTRY,RWA,YEAR,AFR,Africa,,,2021,,,,,,,18,18.0,,,,2022-09-06T14:22:13+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
21,46819,WHS3_45,COUNTRY,DMA,YEAR,AMR,Americas,,,2018,,,,,,,0,0.0,,,,2019-10-07T13:37:50+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
22,49663,WHS3_45,COUNTRY,QAT,YEAR,EMR,Eastern Mediterranean,,,2010,,,,,,,35,35.0,,,,2019-10-11T14:15:09+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
23,53857,WHS3_45,COUNTRY,SLV,YEAR,AMR,Americas,,,2007,,,,,,,8,8.0,,,,2019-10-11T14:14:59+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
24,58064,WHS3_45,COUNTRY,FSM,YEAR,WPR,Western Pacific,,,2022,,,,,,,92,92.0,,,,2023-09-12T08:25:09+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
25,58552,WHS3_45,COUNTRY,NOR,YEAR,EUR,Europe,,,2012,,,,,,,No data,,,,,2019-10-11T14:09:09+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
26,59213,WHS3_45,COUNTRY,BIH,YEAR,EUR,Europe,,,2019,,,,,,,No data,,,,,2020-09-04T12:29:31+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
27,59759,WHS3_45,COUNTRY,VUT,YEAR,WPR,Western Pacific,,,2020,,,,,,,7,7.0,,,,2021-09-13T09:45:18+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
28,60980,WHS3_45,COUNTRY,CMR,YEAR,AFR,Africa,,,2011,,,,,,,552,552.0,,,,2019-10-11T14:15:11+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
29,63032,WHS3_45,COUNTRY,BHS,YEAR,AMR,Americas,,,2015,,,,,,,1,1.0,,,,2019-10-11T13:32:18+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
30,66519,WHS3_45,COUNTRY,LSO,YEAR,AFR,Africa,,,2013,,,,,,,No data,,,,,2019-10-11T14:15:13+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
31,66774,WHS3_45,COUNTRY,ECU,YEAR,AMR,Americas,,,2011,,,,,,,112,112.0,,,,2019-10-11T14:09:30+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
32,75714,WHS3_45,COUNTRY,MOZ,YEAR,AFR,Africa,,,2020,,,,,,,2065,2065.0,,,,2021-09-13T09:45:19+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
33,79890,WHS3_45,COUNTRY,DNK,YEAR,EUR,Europe,,,2008,,,,,,,0,0.0,,,,2019-10-11T14:15:00+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
34,81234,WHS3_45,COUNTRY,TGO,YEAR,AFR,Africa,,,2009,,,,,,,162,162.0,,,,2019-10-11T14:15:08+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
35,81279,WHS3_45,COUNTRY,TUR,YEAR,EUR,Europe,,,2017,,,,,,,No data,,,,,2018-12-10T09:08:10+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
36,82732,WHS3_45,COUNTRY,UKR,YEAR,EUR,Europe,,,2022,,,,,,,5,5.0,,,,2023-09-12T08:25:08+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
37,83340,WHS3_45,COUNTRY,SLB,YEAR,WPR,Western Pacific,,,2009,,,,,,,30,30.0,,,,2019-10-11T14:15:01+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
38,84185,WHS3_45,COUNTRY,ARM,YEAR,EUR,Europe,,,2012,,,,,,,No data,,,,,2019-10-11T14:09:31+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
39,84913,WHS3_45,COUNTRY,GUY,YEAR,AMR,Americas,,,2007,,,,,,,26,26.0,,,,2019-10-11T14:14:59+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
40,85284,WHS3_45,COUNTRY,NRU,YEAR,WPR,Western Pacific,,,2005,,,,,,,No data,,,,,2019-10-11T14:09:12+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
41,86602,WHS3_45,COUNTRY,DEU,YEAR,EUR,Europe,,,2019,,,,,,,No data,,,,,2020-09-04T12:29:31+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
42,86604,WHS3_45,COUNTRY,PRT,YEAR,EUR,Europe,,,2020,,,,,,,No data,,,,,2021-09-13T09:45:20+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
43,87155,WHS3_45,WORLDBANKINCOMEGROUP,WB_LMI,YEAR,,,,,2013,,,,,,,156560,156560.0,,,,2015-06-08T14:54:56+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
44,87876,WHS3_45,COUNTRY,FRA,YEAR,EUR,Europe,,,2019,,,,,,,10,10.0,,,,2020-09-04T12:29:29+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
45,88002,WHS3_45,COUNTRY,SLB,YEAR,WPR,Western Pacific,,,2019,,,,,,,38,38.0,,,,2020-09-04T12:29:30+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
46,89411,WHS3_45,COUNTRY,CAF,YEAR,AFR,Africa,,,2015,,,,,,,No data,,,,,2019-10-11T13:32:21+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
47,91170,WHS3_45,COUNTRY,TUV,YEAR,WPR,Western Pacific,,,2016,,,,,,,7,7.0,,,,2019-10-11T13:32:23+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
48,93497,WHS3_45,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,,,2005,,,,,,,551,551.0,,,,2019-10-11T14:15:03+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
49,93914,WHS3_45,COUNTRY,MNG,YEAR,WPR,Western Pacific,,,2018,,,,,,,0,0.0,,,,2019-10-07T13:37:51+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
50,97385,WHS3_45,COUNTRY,SSD,YEAR,AFR,Africa,,,2008,,,,,,,No data,,,,,2019-10-11T14:09:27+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
51,97644,WHS3_45,COUNTRY,MEX,YEAR,AMR,Americas,,,2014,,,,,,,208,208.0,,,,2019-10-11T13:32:14+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
52,98571,WHS3_45,COUNTRY,BGR,YEAR,EUR,Europe,,,2022,,,,,,,0,0.0,,,,2023-09-12T08:25:07+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
53,100488,WHS3_45,COUNTRY,MYS,YEAR,WPR,Western Pacific,,,2019,,,,,,,195,195.0,,,,2020-09-04T12:29:30+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
54,100512,WHS3_45,COUNTRY,PRT,YEAR,EUR,Europe,,,2008,,,,,,,No data,,,,,2019-10-11T14:15:08+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
55,103518,WHS3_45,COUNTRY,MRT,YEAR,AFR,Africa,,,2005,,,,,,,115,115.0,,,,2019-10-11T14:09:22+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
56,103660,WHS3_45,COUNTRY,QAT,YEAR,EMR,Eastern Mediterranean,,,2012,,,,,,,24,24.0,,,,2019-10-11T14:09:08+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
57,103962,WHS3_45,COUNTRY,BOL,YEAR,AMR,Americas,,,2020,,,,,,,29,29.0,,,,2021-09-13T09:45:18+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
58,107003,WHS3_45,COUNTRY,HND,YEAR,AMR,Americas,,,2018,,,,,,,2,2.0,,,,2019-10-07T13:37:51+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
59,113288,WHS3_45,COUNTRY,GUY,YEAR,AMR,Americas,,,2018,,,,,,,50,50.0,,,,2019-10-07T13:37:52+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
60,113583,WHS3_45,COUNTRY,WSM,YEAR,WPR,Western Pacific,,,2005,,,,,,,7,7.0,,,,2019-10-11T14:15:03+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
61,117325,WHS3_45,COUNTRY,BLZ,YEAR,AMR,Americas,,,2012,,,,,,,0,0.0,,,,2019-10-11T14:15:11+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
62,117981,WHS3_45,COUNTRY,MNG,YEAR,WPR,Western Pacific,,,2009,,,,,,,0,0.0,,,,2019-10-11T14:09:15+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
63,119273,WHS3_45,COUNTRY,GHA,YEAR,AFR,Africa,,,2007,,,,,,,594,594.0,,,,2019-10-11T14:09:14+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
64,123751,WHS3_45,COUNTRY,UKR,YEAR,EUR,Europe,,,2018,,,,,,,0,0.0,,,,2019-10-07T13:37:51+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
65,125924,WHS3_45,COUNTRY,JAM,YEAR,AMR,Americas,,,2021,,,,,,,No data,,,,,2022-09-06T14:22:14+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
66,127496,WHS3_45,COUNTRY,SUR,YEAR,AMR,Americas,,,2010,,,,,,,28,28.0,,,,2019-10-11T14:09:06+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
67,127855,WHS3_45,COUNTRY,SUR,YEAR,AMR,Americas,,,2009,,,,,,,38,38.0,,,,2019-10-11T14:15:08+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
68,130689,WHS3_45,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,,,2007,,,,,,,496,496.0,,,,2019-10-11T14:14:59+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
69,132643,WHS3_45,COUNTRY,TCD,YEAR,AFR,Africa,,,2009,,,,,,,484,484.0,,,,2019-10-11T14:09:28+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
70,136620,WHS3_45,COUNTRY,BRB,YEAR,AMR,Americas,,,2020,,,,,,,No data,,,,,2021-09-13T09:45:19+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
71,136690,WHS3_45,COUNTRY,ERI,YEAR,AFR,Africa,,,2011,,,,,,,No data,,,,,2019-10-11T14:09:19+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
72,137547,WHS3_45,COUNTRY,UZB,YEAR,EUR,Europe,,,2010,,,,,,,0,0.0,,,,2019-10-11T14:09:06+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
73,138130,WHS3_45,COUNTRY,MCO,YEAR,EUR,Europe,,,2017,,,,,,,0,0.0,,,,2018-12-10T09:08:07+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
74,139675,WHS3_45,COUNTRY,COL,YEAR,AMR,Americas,,,2009,,,,,,,468,468.0,,,,2019-10-11T14:09:28+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
75,142712,WHS3_45,COUNTRY,DEU,YEAR,EUR,Europe,,,2006,,,,,,,No data,,,,,2019-10-11T14:09:24+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
76,143566,WHS3_45,COUNTRY,NZL,YEAR,WPR,Western Pacific,,,2016,,,,,,,No data,,,,,2019-10-11T13:32:27+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
77,144726,WHS3_45,COUNTRY,BTN,YEAR,SEAR,South-East Asia,,,2008,,,,,,,18,18.0,,,,2019-10-11T14:15:07+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
78,146231,WHS3_45,COUNTRY,COG,YEAR,AFR,Africa,,,2016,,,,,,,73,73.0,,,,2019-10-11T13:32:24+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
79,147928,WHS3_45,COUNTRY,TCD,YEAR,AFR,Africa,,,2007,,,,,,,631,631.0,,,,2019-10-11T14:09:14+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
80,151117,WHS3_45,COUNTRY,PRK,YEAR,SEAR,South-East Asia,,,2010,,,,,,,No data,,,,,2019-10-11T14:09:07+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
81,151279,WHS3_45,COUNTRY,NGA,YEAR,AFR,Africa,,,2017,,,,,,,2447,2447.0,,,,2018-12-10T09:08:09+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
82,159178,WHS3_45,COUNTRY,NIU,YEAR,WPR,Western Pacific,,,2005,,,,,,,0,0.0,,,,2019-10-11T14:09:22+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
83,159624,WHS3_45,COUNTRY,BRN,YEAR,WPR,Western Pacific,,,2019,,,,,,,0,0.0,,,,2020-09-04T12:29:28+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
84,162123,WHS3_45,COUNTRY,CPV,YEAR,AFR,Africa,,,2022,,,,,,,5,5.0,,,,2023-09-12T08:25:08+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
85,164511,WHS3_45,COUNTRY,DEU,YEAR,EUR,Europe,,,2014,,,,,,,No data,,,,,2019-10-11T13:32:16+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
86,166254,WHS3_45,COUNTRY,ESP,YEAR,EUR,Europe,,,2022,,,,,,,10,10.0,,,,2023-09-12T08:25:08+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
87,166875,WHS3_45,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,,,2020,,,,,,,225,225.0,,,,2021-09-13T09:45:19+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
88,170350,WHS3_45,COUNTRY,SDN,YEAR,EMR,Eastern Mediterranean,,,2008,,,,,,,1901,1901.0,,,,2019-10-11T14:09:26+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
89,170423,WHS3_45,COUNTRY,BEL,YEAR,EUR,Europe,,,2007,,,,,,,0,0.0,,,,2019-10-11T14:15:05+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
90,175242,WHS3_45,COUNTRY,SOM,YEAR,EMR,Eastern Mediterranean,,,2022,,,,,,,2307,2307.0,,,,2023-09-12T08:25:10+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
91,180636,WHS3_45,COUNTRY,SOM,YEAR,EMR,Eastern Mediterranean,,,2021,,,,,,,2030,2030.0,,,,2022-09-06T14:22:14+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
92,180733,WHS3_45,COUNTRY,MWI,YEAR,AFR,Africa,,,2017,,,,,,,351,351.0,,,,2018-12-10T09:08:09+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
93,188620,WHS3_45,COUNTRY,TTO,YEAR,AMR,Americas,,,2022,,,,,,,18,18.0,,,,2023-09-12T08:25:09+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
94,195436,WHS3_45,COUNTRY,AND,YEAR,EUR,Europe,,,2010,,,,,,,0,0.0,,,,2019-10-11T14:09:17+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
95,200746,WHS3_45,COUNTRY,BGD,YEAR,SEAR,South-East Asia,,,2011,,,,,,,3970,3970.0,,,,2019-10-11T14:15:11+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
96,205167,WHS3_45,COUNTRY,GTM,YEAR,AMR,Americas,,,2016,,,,,,,0,0.0,,,,2019-10-11T13:32:22+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
97,206461,WHS3_45,COUNTRY,FJI,YEAR,WPR,Western Pacific,,,2006,,,,,,,4,4.0,,,,2019-10-11T14:09:23+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
98,206943,WHS3_45,COUNTRY,MNE,YEAR,EUR,Europe,,,2012,,,,,,,No data,,,,,2019-10-11T14:09:20+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
99,207609,WHS3_45,COUNTRY,MNG,YEAR,WPR,Western Pacific,,,2011,,,,,,,No data,,,,,2019-10-11T14:15:11+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
100,210249,WHS3_45,COUNTRY,NLD,YEAR,EUR,Europe,,,2015,,,,,,,No data,,,,,2019-10-11T13:32:20+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
101,210931,WHS3_45,COUNTRY,DEU,YEAR,EUR,Europe,,,2011,,,,,,,No data,,,,,2019-10-11T14:15:11+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
102,212810,WHS3_45,COUNTRY,BIH,YEAR,EUR,Europe,,,2011,,,,,,,No data,,,,,2019-10-11T14:15:11+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
103,214701,WHS3_45,COUNTRY,VCT,YEAR,AMR,Americas,,,2009,,,,,,,0,0.0,,,,2019-10-11T14:15:01+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
104,215664,WHS3_45,COUNTRY,TTO,YEAR,AMR,Americas,,,2007,,,,,,,30,30.0,,,,2019-10-11T14:15:06+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
105,219947,WHS3_45,COUNTRY,CZE,YEAR,EUR,Europe,,,2007,,,,,,,0,0.0,,,,2019-10-11T14:09:13+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
106,223341,WHS3_45,COUNTRY,LKA,YEAR,SEAR,South-East Asia,,,2009,,,,,,,1875,1875.0,,,,2019-10-11T14:09:28+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
107,223749,WHS3_45,COUNTRY,NGA,YEAR,AFR,Africa,,,2012,,,,,,,3805,3805.0,,,,2019-10-11T14:15:12+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
108,227856,WHS3_45,COUNTRY,SDN,YEAR,EMR,Eastern Mediterranean,,,2010,,,,,,,2394,2394.0,,,,2019-10-11T14:15:10+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
109,229885,WHS3_45,COUNTRY,IDN,YEAR,SEAR,South-East Asia,,,2010,,,,,,,17012,17012.0,,,,2019-10-11T14:09:29+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
110,230634,WHS3_45,COUNTRY,GUY,YEAR,AMR,Americas,,,2015,,,,,,,32,32.0,,,,2019-10-11T13:32:19+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
111,233473,WHS3_45,COUNTRY,AND,YEAR,EUR,Europe,,,2020,,,,,,,0,0.0,,,,2021-09-13T09:45:17+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
112,234995,WHS3_45,COUNTRY,ZAF,YEAR,AFR,Africa,,,2006,,,,,,,38,38.0,,,,2019-10-11T14:09:12+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
113,240108,WHS3_45,COUNTRY,MEX,YEAR,AMR,Americas,,,2006,,,,,,,243,243.0,,,,2019-10-11T14:14:58+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
114,241876,WHS3_45,COUNTRY,IRL,YEAR,EUR,Europe,,,2016,,,,,,,No data,,,,,2019-10-11T13:32:26+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
115,242602,WHS3_45,COUNTRY,LBR,YEAR,AFR,Africa,,,2020,,,,,,,No data,,,,,2021-09-13T09:45:20+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
116,244424,WHS3_45,COUNTRY,KWT,YEAR,EMR,Eastern Mediterranean,,,2021,,,,,,,8,8.0,,,,2022-09-06T14:22:13+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
117,250305,WHS3_45,COUNTRY,GNB,YEAR,AFR,Africa,,,2019,,,,,,,No data,,,,,2020-09-04T12:29:31+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
118,250326,WHS3_45,COUNTRY,ROU,YEAR,EUR,Europe,,,2011,,,,,,,No data,,,,,2019-10-11T14:09:30+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
119,253652,WHS3_45,COUNTRY,HRV,YEAR,EUR,Europe,,,2009,,,,,,,0,0.0,,,,2019-10-11T14:09:27+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
120,262690,WHS3_45,COUNTRY,WSM,YEAR,WPR,Western Pacific,,,2011,,,,,,,No data,,,,,2019-10-11T14:09:08+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
121,263719,WHS3_45,COUNTRY,MYS,YEAR,WPR,Western Pacific,,,2017,,,,,,,196,196.0,,,,2018-12-10T09:08:09+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
122,264042,WHS3_45,COUNTRY,TUV,YEAR,WPR,Western Pacific,,,2020,,,,,,,No data,,,,,2021-09-13T09:45:20+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
123,268275,WHS3_45,COUNTRY,NER,YEAR,AFR,Africa,,,2021,,,,,,,304,304.0,,,,2022-09-06T14:22:13+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
