,Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
2065,4384308,WHS3_53,COUNTRY,ITA,EUR,YEAR,Europe,,,2011,,,,,,,726,726.0,,,,2024-07-12T15:49:00.303+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2066,4462265,WHS3_53,COUNTRY,PRT,EUR,YEAR,Europe,,,2023,,,,,,,94,94.0,,,,2024-07-12T15:49:00.303+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2067,4333963,WHS3_53,COUNTRY,NZL,WPR,YEAR,Western Pacific,,,2011,,,,,,,52,52.0,,,,2024-07-12T15:49:00.303+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2068,4464199,WHS3_53,COUNTRY,BOL,AMR,YEAR,Americas,,,2020,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2069,4345031,WHS3_53,COUNTRY,DNK,EUR,YEAR,Europe,,,2023,,,,,,,5,5.0,,,,2024-07-12T15:49:00.303+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2070,4467670,WHS3_53,COUNTRY,IRL,EUR,YEAR,Europe,,,2010,,,,,,,308,308.0,,,,2024-07-12T15:49:00.303+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2071,4470975,WHS3_53,COUNTRY,BGR,EUR,YEAR,Europe,,,2016,,,,,,,19,19.0,,,,2024-07-12T15:49:00.303+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2072,4348002,WHS3_53,COUNTRY,KWT,EMR,YEAR,Eastern Mediterranean,,,2005,,,,,,,87,87.0,,,,2024-07-12T15:49:00.303+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2073,4348956,WHS3_53,COUNTRY,SGP,WPR,YEAR,Western Pacific,,,2018,,,,,,,476,476.0,,,,2024-07-12T15:49:00.303+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2074,4471795,WHS3_53,COUNTRY,COL,AMR,YEAR,Americas,,,2018,,,,,,,19 105,19105.0,,,,2024-07-12T15:49:00.303+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2075,4472910,WHS3_53,COUNTRY,CUB,AMR,YEAR,Americas,,,2021,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2076,4474796,WHS3_53,COUNTRY,PRT,EUR,YEAR,Europe,,,2013,,,,,,,162,162.0,,,,2024-07-12T15:49:00.303+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2077,4474938,WHS3_53,COUNTRY,DMA,AMR,YEAR,Americas,,,2009,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2078,4479707,WHS3_53,COUNTRY,SMR,EUR,YEAR,Europe,,,2006,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2079,4482148,WHS3_53,COUNTRY,CHE,EUR,YEAR,Europe,,,2011,,,,,,,140,140.0,,,,2024-07-12T15:49:00.303+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2080,4483001,WHS3_53,COUNTRY,GNB,AFR,YEAR,Africa,,,2022,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2081,4484562,WHS3_53,COUNTRY,BTN,SEAR,YEAR,South-East Asia,,,2010,,,,,,,218,218.0,,,,2024-07-12T15:49:00.303+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2082,4485612,WHS3_53,COUNTRY,LCA,AMR,YEAR,Americas,,,2009,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2083,4488391,WHS3_53,COUNTRY,HND,AMR,YEAR,Americas,,,1999,,,,,,,950,950.0,,,,2024-07-12T15:49:00.303+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
2084,4489430,WHS3_53,REGION,SEAR,,YEAR,,,,2002,,,,,,,13 563,13563.0,,,,2024-07-12T15:49:00.303+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2085,4358228,WHS3_53,COUNTRY,ZAF,AFR,YEAR,Africa,,,2002,,,,,,,24,24.0,,,,2024-07-12T15:49:00.303+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2086,4359579,WHS3_53,COUNTRY,KOR,WPR,YEAR,Western Pacific,,,2000,,,,,,,3057,3057.0,,,,2024-07-12T15:49:00.303+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2087,4495511,WHS3_53,COUNTRY,MEX,AMR,YEAR,Americas,,,2015,,,,,,,3399,3399.0,,,,2024-07-12T15:49:00.303+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2088,4417459,WHS3_53,COUNTRY,BEL,EUR,YEAR,Europe,,,2022,,,,,,,183,183.0,,,,2024-07-12T15:49:00.303+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2089,4429742,WHS3_53,COUNTRY,ESP,EUR,YEAR,Europe,,,2022,,,,,,,1452,1452.0,,,,2024-07-12T15:49:00.303+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2090,4432503,WHS3_53,COUNTRY,GBR,EUR,YEAR,Europe,,,2017,,,,,,,2360,2360.0,,,,2024-07-12T15:49:00.303+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
